Year,Month,YearMonth,Date,Port1,Port2,Route,$Value,$Real,,,,,,,,
2013,10,201310,01-Oct-13,Brisbane,Mount Isa,Brisbane - Mount Isa,636,853.8664122,,,,,,,,
2013,10,201310,01-Oct-13,Brisbane,Perth,Brisbane - Perth,478,641.7423664,,,,,,,,
2013,10,201310,01-Oct-13,Brisbane,Proserpine,Brisbane - Proserpine,198,265.8263359,,,,,,,,
2013,10,201310,01-Oct-13,Brisbane,Rockhampton,Brisbane - Rockhampton,172,230.9198473,,,,,,,,
2013,10,201310,01-Oct-13,Brisbane,Roma,Brisbane - Roma,305,409.4799618,,,,,,,,
2013,10,201310,01-Oct-13,Brisbane,Sydney,Brisbane - Sydney,129.9,174.398187,,,,,,,,
2013,10,201310,01-Oct-13,Brisbane,Townsville,Brisbane - Townsville,258,346.379771,,,,,,,,
2013,10,201310,01-Oct-13,Brisbane,Newcastle,Brisbane - Newcastle,118,158.4217557,,,,,,,,
2013,10,201310,01-Oct-13,Broome,Perth,Broome - Perth,473.01,635.0430057,,,,,,,,
2013,10,201310,01-Oct-13,Bundaberg,Brisbane,Bundaberg - Brisbane,224,300.7328244,,,,,,,,
2013,10,201310,01-Oct-13,Cairns,Gold Coast,Cairns - Gold Coast,184,247.0305344,,,,,,,,
2013,10,201310,01-Oct-13,Cairns,Melbourne,Cairns - Melbourne,209.9,281.8027672,,,,,,,,
2013,10,201310,01-Oct-13,Cairns,Sydney,Cairns - Sydney,149.9,201.2493321,,,,,,,,
2013,10,201310,01-Oct-13,Cairns,Townsville,Cairns - Townsville,165,221.5219466,,,,,,,,
2013,10,201310,01-Oct-13,Canberra,Melbourne,Canberra - Melbourne,230,308.7881679,,,,,,,,
2013,10,201310,01-Oct-13,Canberra,Sydney,Canberra - Sydney,204,273.8816794,,,,,,,,
2013,10,201310,01-Oct-13,Coffs Harbour,Sydney,Coffs Harbour - Sydney,89.9,120.6958969,,,,,,,,
2013,10,201310,01-Oct-13,Darwin,Melbourne,Darwin - Melbourne,368,494.0610687,,,,,,,,
2013,10,201310,01-Oct-13,Darwin,Perth,Darwin - Perth,497,667.2509542,,,,,,,,
2013,10,201310,01-Oct-13,Darwin,Sydney,Darwin - Sydney,428,574.6145038,,,,,,,,
2013,10,201310,01-Oct-13,Devonport,Melbourne,Devonport - Melbourne,295,396.0543893,,,,,,,,
2013,10,201310,01-Oct-13,Dubbo,Sydney,Dubbo - Sydney,282.39,379.1247424,,,,,,,,
2013,10,201310,01-Oct-13,Geraldton,Perth,Geraldton - Perth,291.5,391.3554389,,,,,,,,
2013,10,201310,01-Oct-13,Gold Coast,Sydney,Gold Coast - Sydney,99.9,134.1214695,,,,,,,,
2013,10,201310,01-Oct-13,Hamilton Island,Sydney,Hamilton Island - Sydney,418,561.1889313,,,,,,,,
2013,10,201310,01-Oct-13,Hobart,Melbourne,Hobart - Melbourne,89.9,120.6958969,,,,,,,,
2013,10,201310,01-Oct-13,Hobart,Sydney,Hobart - Sydney,178,238.9751908,,,,,,,,
2013,10,201310,01-Oct-13,Kalgoorlie,Perth,Kalgoorlie - Perth,319,428.2757634,,,,,,,,
2013,10,201310,01-Oct-13,Karratha,Perth,Karratha - Perth,540,724.980916,,,,,,,,
2013,10,201310,01-Oct-13,Launceston,Melbourne,Launceston - Melbourne,100,134.2557252,,,,,,,,
2013,10,201310,01-Oct-13,Launceston,Sydney,Launceston - Sydney,158,212.1240458,,,,,,,,
2013,10,201310,01-Oct-13,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,244.9,328.792271,,,,,,,,
2013,10,201310,01-Oct-13,Sunshine Coast,Sydney,Sunshine Coast - Sydney,158,212.1240458,,,,,,,,
2013,10,201310,01-Oct-13,Melbourne,Gold Coast,Melbourne - Gold Coast,244.9,328.792271,,,,,,,,
2013,10,201310,01-Oct-13,Melbourne,Mildura,Melbourne - Mildura,236,316.8435115,,,,,,,,
2013,10,201310,01-Oct-13,Melbourne,Perth,Melbourne - Perth,244.9,328.792271,,,,,,,,
2013,10,201310,01-Oct-13,Melbourne,Sydney,Melbourne - Sydney,88,118.1450382,,,,,,,,
2013,10,201310,01-Oct-13,Melbourne,Newcastle,Melbourne - Newcastle,164,220.1793893,,,,,,,,
2013,10,201310,01-Oct-13,Paraburdoo,Perth,Paraburdoo - Perth,594,797.4790076,,,,,,,,
2013,10,201310,01-Oct-13,Perth,Newman,Perth - Newman,630,845.8110687,,,,,,,,
2013,10,201310,01-Oct-13,Perth,Port Hedland,Perth - Port Hedland,548,735.721374,,,,,,,,
2013,10,201310,01-Oct-13,Perth,Sydney,Perth - Sydney,478,641.7423664,,,,,,,,
2013,10,201310,01-Oct-13,Port Macquarie,Sydney,Port Macquarie - Sydney,196,263.1412214,,,,,,,,
2013,10,201310,01-Oct-13,Sydney,Tamworth,Sydney - Tamworth,220,295.3625954,,,,,,,,
2013,10,201310,01-Oct-13,Sydney,Townsville,Sydney - Townsville,298,400.0820611,,,,,,,,
2013,10,201310,01-Oct-13,Sydney,Wagga Wagga,Sydney - Wagga Wagga,234.72,315.1250382,,,,,,,,
2013,10,201310,01-Oct-13,Newcastle,Gold Coast,Newcastle - Gold Coast,198,265.8263359,,,,,,,,
2013,11,201311,01-Nov-13,Adelaide,Brisbane,Adelaide - Brisbane,298,400.0820611,,,,,,,,
2013,11,201311,01-Nov-13,Adelaide,Canberra,Adelaide - Canberra,338,453.7843511,,,,,,,,
2013,11,201311,01-Nov-13,Adelaide,Darwin,Adelaide - Darwin,368,494.0610687,,,,,,,,
2013,11,201311,01-Nov-13,Adelaide,Gold Coast,Adelaide - Gold Coast,278,373.230916,,,,,,,,
2013,11,201311,01-Nov-13,Adelaide,Melbourne,Adelaide - Melbourne,119.9,160.9726145,,,,,,,,
2013,11,201311,01-Nov-13,Adelaide,Perth,Adelaide - Perth,338,453.7843511,,,,,,,,
2013,11,201311,01-Nov-13,Adelaide,Port Lincoln,Adelaide - Port Lincoln,228.69,307.0294179,,,,,,,,
2013,11,201311,01-Nov-13,Adelaide,Sydney,Adelaide - Sydney,198,265.8263359,,,,,,,,
2013,11,201311,01-Nov-13,Albury,Sydney,Albury - Sydney,192,257.7709924,,,,,,,,
2013,11,201311,01-Nov-13,Alice Springs,Darwin,Alice Springs - Darwin,638,856.5515267,,,,,,,,
2013,11,201311,01-Nov-13,Armidale,Sydney,Armidale - Sydney,312,418.8778626,,,,,,,,
2013,11,201311,01-Nov-13,Avalon,Brisbane,Avalon - Brisbane,168,225.5496183,,,,,,,,
2013,11,201311,01-Nov-13,Avalon,Sydney,Avalon - Sydney,78,104.7194656,,,,,,,,
2013,11,201311,01-Nov-13,Ayers Rock,Sydney,Ayers Rock - Sydney,528,708.870229,,,,,,,,
2013,11,201311,01-Nov-13,Ballina,Sydney,Ballina - Sydney,118,158.4217557,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Cairns,Brisbane - Cairns,228,306.1030534,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Canberra,Brisbane - Canberra,298.01,400.0954866,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Darwin,Brisbane - Darwin,459,616.2337786,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Emerald,Brisbane - Emerald,172,230.9198473,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Gladstone,Brisbane - Gladstone,200,268.5114504,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Hamilton Island,Brisbane - Hamilton Island,269,361.1479008,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Mackay,Brisbane - Mackay,160,214.8091603,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Melbourne,Brisbane - Melbourne,169.9,228.1004771,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Moranbah,Brisbane - Moranbah,330,443.0438931,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Mount Isa,Brisbane - Mount Isa,672,902.1984733,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Perth,Brisbane - Perth,530,711.5553435,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Proserpine,Brisbane - Proserpine,148,198.6984733,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Rockhampton,Brisbane - Rockhampton,172,230.9198473,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Roma,Brisbane - Roma,306,410.8225191,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Sydney,Brisbane - Sydney,139.9,187.8237595,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Townsville,Brisbane - Townsville,278,373.230916,,,,,,,,
2013,11,201311,01-Nov-13,Brisbane,Newcastle,Brisbane - Newcastle,118,158.4217557,,,,,,,,
2013,11,201311,01-Nov-13,Broome,Perth,Broome - Perth,446,598.7805344,,,,,,,,
2013,11,201311,01-Nov-13,Bundaberg,Brisbane,Bundaberg - Brisbane,284,381.2862595,,,,,,,,
2013,11,201311,01-Nov-13,Cairns,Gold Coast,Cairns - Gold Coast,188,252.4007634,,,,,,,,
2013,11,201311,01-Nov-13,Cairns,Melbourne,Cairns - Melbourne,278,373.230916,,,,,,,,
2013,11,201311,01-Nov-13,Cairns,Sydney,Cairns - Sydney,269.9,362.3562023,,,,,,,,
2013,11,201311,01-Nov-13,Cairns,Townsville,Cairns - Townsville,180,241.6603053,,,,,,,,
2013,11,201311,01-Nov-13,Canberra,Melbourne,Canberra - Melbourne,270,362.490458,,,,,,,,
2013,11,201311,01-Nov-13,Canberra,Sydney,Canberra - Sydney,218,292.6774809,,,,,,,,
2013,11,201311,01-Nov-13,Coffs Harbour,Sydney,Coffs Harbour - Sydney,119.9,160.9726145,,,,,,,,
2013,11,201311,01-Nov-13,Darwin,Melbourne,Darwin - Melbourne,368,494.0610687,,,,,,,,
2013,11,201311,01-Nov-13,Darwin,Perth,Darwin - Perth,547,734.3788168,,,,,,,,
2013,11,201311,01-Nov-13,Darwin,Sydney,Darwin - Sydney,478,641.7423664,,,,,,,,
2013,11,201311,01-Nov-13,Devonport,Melbourne,Devonport - Melbourne,300,402.7671756,,,,,,,,
2013,11,201311,01-Nov-13,Dubbo,Sydney,Dubbo - Sydney,282.39,379.1247424,,,,,,,,
2013,11,201311,01-Nov-13,Geraldton,Perth,Geraldton - Perth,324,434.9885496,,,,,,,,
2013,11,201311,01-Nov-13,Gold Coast,Sydney,Gold Coast - Sydney,109.9,147.547042,,,,,,,,
2013,11,201311,01-Nov-13,Hamilton Island,Sydney,Hamilton Island - Sydney,298,400.0820611,,,,,,,,
2013,11,201311,01-Nov-13,Hobart,Melbourne,Hobart - Melbourne,119.9,160.9726145,,,,,,,,
2013,11,201311,01-Nov-13,Hobart,Sydney,Hobart - Sydney,208,279.2519084,,,,,,,,
2013,11,201311,01-Nov-13,Kalgoorlie,Perth,Kalgoorlie - Perth,319,428.2757634,,,,,,,,
2013,11,201311,01-Nov-13,Karratha,Perth,Karratha - Perth,540,724.980916,,,,,,,,
2013,11,201311,01-Nov-13,Launceston,Melbourne,Launceston - Melbourne,130,174.5324427,,,,,,,,
2013,11,201311,01-Nov-13,Launceston,Sydney,Launceston - Sydney,128,171.8473282,,,,,,,,
2013,11,201311,01-Nov-13,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,159.9,214.6749046,,,,,,,,
2013,11,201311,01-Nov-13,Sunshine Coast,Sydney,Sunshine Coast - Sydney,128,171.8473282,,,,,,,,
2013,11,201311,01-Nov-13,Melbourne,Gold Coast,Melbourne - Gold Coast,149.9,201.2493321,,,,,,,,
2013,11,201311,01-Nov-13,Melbourne,Mildura,Melbourne - Mildura,202,271.1965649,,,,,,,,
2013,11,201311,01-Nov-13,Melbourne,Perth,Melbourne - Perth,304.9,409.3457061,,,,,,,,
2013,11,201311,01-Nov-13,Melbourne,Sydney,Melbourne - Sydney,109.9,147.547042,,,,,,,,
2013,11,201311,01-Nov-13,Melbourne,Newcastle,Melbourne - Newcastle,170,228.2347328,,,,,,,,
2013,11,201311,01-Nov-13,Paraburdoo,Perth,Paraburdoo - Perth,594,797.4790076,,,,,,,,
2013,11,201311,01-Nov-13,Perth,Newman,Perth - Newman,654,878.0324427,,,,,,,,
2013,11,201311,01-Nov-13,Perth,Port Hedland,Perth - Port Hedland,548,735.721374,,,,,,,,
2013,11,201311,01-Nov-13,Perth,Sydney,Perth - Sydney,454,609.5209924,,,,,,,,
2013,11,201311,01-Nov-13,Port Macquarie,Sydney,Port Macquarie - Sydney,214,287.3072519,,,,,,,,
2013,11,201311,01-Nov-13,Sydney,Tamworth,Sydney - Tamworth,256,343.6946565,,,,,,,,
2013,11,201311,01-Nov-13,Sydney,Townsville,Sydney - Townsville,298,400.0820611,,,,,,,,
2013,11,201311,01-Nov-13,Sydney,Wagga Wagga,Sydney - Wagga Wagga,236.92,318.0786641,,,,,,,,
2013,11,201311,01-Nov-13,Newcastle,Gold Coast,Newcastle - Gold Coast,148,198.6984733,,,,,,,,
2013,12,201312,01-Dec-13,Adelaide,Brisbane,Adelaide - Brisbane,438,588.0400763,,,,,,,,
2013,12,201312,01-Dec-13,Adelaide,Canberra,Adelaide - Canberra,507,680.6765267,,,,,,,,
2013,12,201312,01-Dec-13,Adelaide,Darwin,Adelaide - Darwin,478,641.7423664,,,,,,,,
2013,12,201312,01-Dec-13,Adelaide,Gold Coast,Adelaide - Gold Coast,458,614.8912214,,,,,,,,
2013,12,201312,01-Dec-13,Adelaide,Melbourne,Adelaide - Melbourne,188,252.4007634,,,,,,,,
2013,12,201312,01-Dec-13,Adelaide,Perth,Adelaide - Perth,428,574.6145038,,,,,,,,
2013,12,201312,01-Dec-13,Adelaide,Port Lincoln,Adelaide - Port Lincoln,264,354.4351145,,,,,,,,
2013,12,201312,01-Dec-13,Adelaide,Sydney,Adelaide - Sydney,289,387.9990458,,,,,,,,
2013,12,201312,01-Dec-13,Albury,Sydney,Albury - Sydney,301.09,404.230563,,,,,,,,
2013,12,201312,01-Dec-13,Alice Springs,Darwin,Alice Springs - Darwin,678,910.2538168,,,,,,,,
2013,12,201312,01-Dec-13,Armidale,Sydney,Armidale - Sydney,261,350.4074427,,,,,,,,
2013,12,201312,01-Dec-13,Avalon,Brisbane,Avalon - Brisbane,298,400.0820611,,,,,,,,
2013,12,201312,01-Dec-13,Avalon,Sydney,Avalon - Sydney,208,279.2519084,,,,,,,,
2013,12,201312,01-Dec-13,Ayers Rock,Sydney,Ayers Rock - Sydney,518,695.4446565,,,,,,,,
2013,12,201312,01-Dec-13,Ballina,Sydney,Ballina - Sydney,148,198.6984733,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Cairns,Brisbane - Cairns,278,373.230916,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Canberra,Brisbane - Canberra,388,520.9122137,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Darwin,Brisbane - Darwin,398,534.3377863,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Emerald,Brisbane - Emerald,238,319.528626,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Gladstone,Brisbane - Gladstone,218,292.6774809,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Hamilton Island,Brisbane - Hamilton Island,662,888.7729008,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Mackay,Brisbane - Mackay,200,268.5114504,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Melbourne,Brisbane - Melbourne,238,319.528626,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Moranbah,Brisbane - Moranbah,338,453.7843511,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Mount Isa,Brisbane - Mount Isa,674,904.8835878,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Perth,Brisbane - Perth,478,641.7423664,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Proserpine,Brisbane - Proserpine,348,467.2099237,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Rockhampton,Brisbane - Rockhampton,190,255.0858779,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Roma,Brisbane - Roma,306,410.8225191,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Sydney,Brisbane - Sydney,180,241.6603053,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Townsville,Brisbane - Townsville,288,386.6564885,,,,,,,,
2013,12,201312,01-Dec-13,Brisbane,Newcastle,Brisbane - Newcastle,118,158.4217557,,,,,,,,
2013,12,201312,01-Dec-13,Broome,Perth,Broome - Perth,473.01,635.0430057,,,,,,,,
2013,12,201312,01-Dec-13,Bundaberg,Brisbane,Bundaberg - Brisbane,234,314.1583969,,,,,,,,
2013,12,201312,01-Dec-13,Cairns,Gold Coast,Cairns - Gold Coast,268,359.8053435,,,,,,,,
2013,12,201312,01-Dec-13,Cairns,Melbourne,Cairns - Melbourne,244.9,328.792271,,,,,,,,
2013,12,201312,01-Dec-13,Cairns,Sydney,Cairns - Sydney,334.9,449.6224237,,,,,,,,
2013,12,201312,01-Dec-13,Cairns,Townsville,Cairns - Townsville,238,319.528626,,,,,,,,
2013,12,201312,01-Dec-13,Canberra,Melbourne,Canberra - Melbourne,324,434.9885496,,,,,,,,
2013,12,201312,01-Dec-13,Canberra,Sydney,Canberra - Sydney,218,292.6774809,,,,,,,,
2013,12,201312,01-Dec-13,Coffs Harbour,Sydney,Coffs Harbour - Sydney,99.9,134.1214695,,,,,,,,
2013,12,201312,01-Dec-13,Darwin,Melbourne,Darwin - Melbourne,408,547.7633588,,,,,,,,
2013,12,201312,01-Dec-13,Darwin,Perth,Darwin - Perth,630,845.8110687,,,,,,,,
2013,12,201312,01-Dec-13,Darwin,Sydney,Darwin - Sydney,388,520.9122137,,,,,,,,
2013,12,201312,01-Dec-13,Devonport,Melbourne,Devonport - Melbourne,440,590.7251908,,,,,,,,
2013,12,201312,01-Dec-13,Dubbo,Sydney,Dubbo - Sydney,290,389.3416031,,,,,,,,
2013,12,201312,01-Dec-13,Geraldton,Perth,Geraldton - Perth,324,434.9885496,,,,,,,,
2013,12,201312,01-Dec-13,Gold Coast,Sydney,Gold Coast - Sydney,99.9,134.1214695,,,,,,,,
2013,12,201312,01-Dec-13,Hamilton Island,Sydney,Hamilton Island - Sydney,378,507.4866412,,,,,,,,
2013,12,201312,01-Dec-13,Hobart,Melbourne,Hobart - Melbourne,178,238.9751908,,,,,,,,
2013,12,201312,01-Dec-13,Hobart,Sydney,Hobart - Sydney,248,332.9541985,,,,,,,,
2013,12,201312,01-Dec-13,Kalgoorlie,Perth,Kalgoorlie - Perth,319,428.2757634,,,,,,,,
2013,12,201312,01-Dec-13,Karratha,Perth,Karratha - Perth,540,724.980916,,,,,,,,
2013,12,201312,01-Dec-13,Launceston,Melbourne,Launceston - Melbourne,130,174.5324427,,,,,,,,
2013,12,201312,01-Dec-13,Launceston,Sydney,Launceston - Sydney,218,292.6774809,,,,,,,,
2013,12,201312,01-Dec-13,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,214.9,288.5155534,,,,,,,,
2013,12,201312,01-Dec-13,Sunshine Coast,Sydney,Sunshine Coast - Sydney,238,319.528626,,,,,,,,
2013,12,201312,01-Dec-13,Melbourne,Gold Coast,Melbourne - Gold Coast,299.9,402.6329198,,,,,,,,
2013,12,201312,01-Dec-13,Melbourne,Mildura,Melbourne - Mildura,210.01,281.9504485,,,,,,,,
2013,12,201312,01-Dec-13,Melbourne,Perth,Melbourne - Perth,488,655.1679389,,,,,,,,
2013,12,201312,01-Dec-13,Melbourne,Sydney,Melbourne - Sydney,204.9,275.0899809,,,,,,,,
2013,12,201312,01-Dec-13,Melbourne,Newcastle,Melbourne - Newcastle,190,255.0858779,,,,,,,,
2013,12,201312,01-Dec-13,Paraburdoo,Perth,Paraburdoo - Perth,876,1176.080153,,,,,,,,
2013,12,201312,01-Dec-13,Perth,Newman,Perth - Newman,594,797.4790076,,,,,,,,
2013,12,201312,01-Dec-13,Perth,Port Hedland,Perth - Port Hedland,548,735.721374,,,,,,,,
2013,12,201312,01-Dec-13,Perth,Sydney,Perth - Sydney,718,963.9561069,,,,,,,,
2013,12,201312,01-Dec-13,Port Macquarie,Sydney,Port Macquarie - Sydney,258,346.379771,,,,,,,,
2013,12,201312,01-Dec-13,Sydney,Tamworth,Sydney - Tamworth,220,295.3625954,,,,,,,,
2013,12,201312,01-Dec-13,Sydney,Townsville,Sydney - Townsville,378,507.4866412,,,,,,,,
2013,12,201312,01-Dec-13,Sydney,Wagga Wagga,Sydney - Wagga Wagga,236.92,318.0786641,,,,,,,,
2013,12,201312,01-Dec-13,Newcastle,Gold Coast,Newcastle - Gold Coast,258,346.379771,,,,,,,,
2014,1,201401,01-Jan-14,Adelaide,Brisbane,Adelaide - Brisbane,218,291.0113852,,,,,,,,
2014,1,201401,01-Jan-14,Adelaide,Canberra,Adelaide - Canberra,404,539.3055028,,,,,,,,
2014,1,201401,01-Jan-14,Adelaide,Darwin,Adelaide - Darwin,328,437.8519924,,,,,,,,
2014,1,201401,01-Jan-14,Adelaide,Gold Coast,Adelaide - Gold Coast,268,357.7571157,,,,,,,,
2014,1,201401,01-Jan-14,Adelaide,Melbourne,Adelaide - Melbourne,70.01,93.45737192,,,,,,,,
2014,1,201401,01-Jan-14,Adelaide,Perth,Adelaide - Perth,358,477.8994307,,,,,,,,
2014,1,201401,01-Jan-14,Adelaide,Port Lincoln,Adelaide - Port Lincoln,230.89,308.2184345,,,,,,,,
2014,1,201401,01-Jan-14,Adelaide,Sydney,Adelaide - Sydney,158,210.9165085,,,,,,,,
2014,1,201401,01-Jan-14,Albury,Sydney,Albury - Sydney,198,264.313093,,,,,,,,
2014,1,201401,01-Jan-14,Alice Springs,Darwin,Alice Springs - Darwin,638,851.6755218,,,,,,,,
2014,1,201401,01-Jan-14,Armidale,Sydney,Armidale - Sydney,312,416.4933586,,,,,,,,
2014,1,201401,01-Jan-14,Avalon,Brisbane,Avalon - Brisbane,258,344.4079696,,,,,,,,
2014,1,201401,01-Jan-14,Avalon,Sydney,Avalon - Sydney,78,104.1233397,,,,,,,,
2014,1,201401,01-Jan-14,Ayers Rock,Sydney,Ayers Rock - Sydney,418,557.9943074,,,,,,,,
2014,1,201401,01-Jan-14,Ballina,Sydney,Ballina - Sydney,108,144.170778,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Cairns,Brisbane - Cairns,198,264.313093,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Canberra,Brisbane - Canberra,318,424.5028463,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Darwin,Brisbane - Darwin,398,531.2960152,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Emerald,Brisbane - Emerald,198,264.313093,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Gladstone,Brisbane - Gladstone,218,291.0113852,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Hamilton Island,Brisbane - Hamilton Island,178,237.6148008,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Mackay,Brisbane - Mackay,160,213.5863378,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Melbourne,Brisbane - Melbourne,131.01,174.8871632,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Moranbah,Brisbane - Moranbah,338,451.2011385,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Mount Isa,Brisbane - Mount Isa,658,878.373814,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Perth,Brisbane - Perth,394,525.9563567,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Proserpine,Brisbane - Proserpine,158,210.9165085,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Rockhampton,Brisbane - Rockhampton,178,237.6148008,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Roma,Brisbane - Roma,306,408.483871,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Sydney,Brisbane - Sydney,122.9,164.0610057,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Townsville,Brisbane - Townsville,228,304.3605313,,,,,,,,
2014,1,201401,01-Jan-14,Brisbane,Newcastle,Brisbane - Newcastle,118,157.5199241,,,,,,,,
2014,1,201401,01-Jan-14,Broome,Perth,Broome - Perth,446,595.3719165,,,,,,,,
2014,1,201401,01-Jan-14,Bundaberg,Brisbane,Bundaberg - Brisbane,278,371.1062619,,,,,,,,
2014,1,201401,01-Jan-14,Cairns,Gold Coast,Cairns - Gold Coast,278,371.1062619,,,,,,,,
2014,1,201401,01-Jan-14,Cairns,Melbourne,Cairns - Melbourne,247.9,330.9253321,,,,,,,,
2014,1,201401,01-Jan-14,Cairns,Sydney,Cairns - Sydney,292.9,390.9964896,,,,,,,,
2014,1,201401,01-Jan-14,Cairns,Townsville,Cairns - Townsville,238,317.7096774,,,,,,,,
2014,1,201401,01-Jan-14,Canberra,Melbourne,Canberra - Melbourne,278,371.1062619,,,,,,,,
2014,1,201401,01-Jan-14,Canberra,Sydney,Canberra - Sydney,230,307.0303605,,,,,,,,
2014,1,201401,01-Jan-14,Coffs Harbour,Sydney,Coffs Harbour - Sydney,75.51,100.7994023,,,,,,,,
2014,1,201401,01-Jan-14,Darwin,Melbourne,Darwin - Melbourne,378,504.597723,,,,,,,,
2014,1,201401,01-Jan-14,Darwin,Perth,Darwin - Perth,518,691.4857685,,,,,,,,
2014,1,201401,01-Jan-14,Darwin,Sydney,Darwin - Sydney,388,517.9468691,,,,,,,,
2014,1,201401,01-Jan-14,Devonport,Melbourne,Devonport - Melbourne,300,400.4743833,,,,,,,,
2014,1,201401,01-Jan-14,Dubbo,Sydney,Dubbo - Sydney,286.79,382.8401613,,,,,,,,
2014,1,201401,01-Jan-14,Geraldton,Perth,Geraldton - Perth,304.5,406.4814991,,,,,,,,
2014,1,201401,01-Jan-14,Gold Coast,Sydney,Gold Coast - Sydney,97.9,130.6881404,,,,,,,,
2014,1,201401,01-Jan-14,Hamilton Island,Sydney,Hamilton Island - Sydney,308,411.1537002,,,,,,,,
2014,1,201401,01-Jan-14,Hobart,Melbourne,Hobart - Melbourne,80.51,107.4739753,,,,,,,,
2014,1,201401,01-Jan-14,Hobart,Sydney,Hobart - Sydney,168,224.2656546,,,,,,,,
2014,1,201401,01-Jan-14,Kalgoorlie,Perth,Kalgoorlie - Perth,319,425.8377609,,,,,,,,
2014,1,201401,01-Jan-14,Karratha,Perth,Karratha - Perth,570,760.9013283,,,,,,,,
2014,1,201401,01-Jan-14,Launceston,Melbourne,Launceston - Melbourne,90,120.142315,,,,,,,,
2014,1,201401,01-Jan-14,Launceston,Sydney,Launceston - Sydney,98,130.8216319,,,,,,,,
2014,1,201401,01-Jan-14,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,122.51,163.540389,,,,,,,,
2014,1,201401,01-Jan-14,Sunshine Coast,Sydney,Sunshine Coast - Sydney,118,157.5199241,,,,,,,,
2014,1,201401,01-Jan-14,Melbourne,Gold Coast,Melbourne - Gold Coast,132.9,177.4101518,,,,,,,,
2014,1,201401,01-Jan-14,Melbourne,Mildura,Melbourne - Mildura,210.01,280.3454175,,,,,,,,
2014,1,201401,01-Jan-14,Melbourne,Perth,Melbourne - Perth,274.9,366.9680266,,,,,,,,
2014,1,201401,01-Jan-14,Melbourne,Sydney,Melbourne - Sydney,90.51,120.8231214,,,,,,,,
2014,1,201401,01-Jan-14,Melbourne,Newcastle,Melbourne - Newcastle,160,213.5863378,,,,,,,,
2014,1,201401,01-Jan-14,Paraburdoo,Perth,Paraburdoo - Perth,594,792.9392789,,,,,,,,
2014,1,201401,01-Jan-14,Perth,Newman,Perth - Newman,638,851.6755218,,,,,,,,
2014,1,201401,01-Jan-14,Perth,Port Hedland,Perth - Port Hedland,638,851.6755218,,,,,,,,
